序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3449,000998,隆平高科,9.36,-0.53,-0.05,108020.0,101283320.58,0.85,9.43,9.35,9.38,9.41,1.05,0.82,-15.54,2.4,13754033851.0,12308873111.0,0.0,-0.11,-3.31,-15.9
3450,000938,紫光股份,24.6,-0.53,-0.13,347874.0,856636038.29,1.29,24.79,24.47,24.73,24.73,0.92,1.22,37.59,4.86,70357964900.0,70357964900.0,0.12,0.12,-18.49,-11.38
3451,603617,君禾股份,7.54,-0.53,-0.04,71217.0,53556394.0,2.51,7.62,7.43,7.58,7.58,0.78,1.86,71.79,1.96,2944153881.0,2892655681.0,0.0,0.0,-4.44,4.0
3452,300750,宁德时代,367.26,-0.53,-1.94,160266.0,5920431545.03,1.31,372.0,367.15,369.79,369.2,0.73,0.38,25.64,5.33,1676032238608.0,1563200271311.0,-0.1,-0.11,-8.64,41.67
3453,688138,清溢光电,28.16,-0.53,-0.15,22562.0,63692898.0,2.05,28.55,27.97,28.46,28.31,0.72,0.72,46.25,3.24,8864768000.0,8864768000.0,0.04,0.04,-14.38,24.38
3454,002657,中科金财,29.86,-0.53,-0.16,404156.0,1200714085.62,4.83,30.47,29.02,29.02,30.02,1.25,12.02,-68.06,5.84,10153952571.0,10036365234.0,0.0,-0.03,-6.83,62.99
3455,688299,长阳科技,16.92,-0.53,-0.09,39802.0,67527323.0,1.82,17.17,16.86,17.17,17.01,0.8,1.38,-683.34,2.34,4862687766.0,4862687766.0,0.18,0.06,-27.26,15.1
3456,603058,永吉股份,9.37,-0.53,-0.05,67927.0,63445442.0,2.12,9.45,9.25,9.36,9.42,0.53,1.64,29.5,3.11,3885384317.0,3875539821.0,0.11,0.21,-5.83,7.58
3457,600760,中航沈飞,56.15,-0.53,-0.3,170041.0,959698661.0,2.67,57.48,55.97,56.21,56.45,0.64,0.62,87.69,7.3,159190568191.0,154310643395.0,-0.07,-0.21,-21.83,11.59
3458,688267,中触媒,28.17,-0.53,-0.15,12930.0,36504745.0,2.58,28.74,28.01,28.49,28.32,0.81,0.73,21.51,1.78,4963554000.0,4963554000.0,-0.04,0.04,2.4,23.23
3459,603369,今世缘,34.78,-0.54,-0.19,32891.0,114511267.0,0.94,35.06,34.73,34.85,34.97,0.87,0.26,12.76,2.63,43363705287.0,43363705287.0,0.0,-0.03,-11.5,-21.01
3460,601336,新华保险,69.7,-0.54,-0.38,107265.0,750325984.0,1.38,70.45,69.48,70.0,70.08,0.66,0.51,4.96,2.21,217432398020.0,145355121998.0,0.0,-0.01,15.23,48.17
3461,603339,四方科技,12.83,-0.54,-0.07,23479.0,30097685.0,1.94,13.0,12.75,12.87,12.9,0.56,0.76,28.79,1.52,3970130275.0,3970130275.0,0.0,0.08,-8.36,3.38
3462,002038,双鹭药业,7.37,-0.54,-0.04,147751.0,108927258.8,1.35,7.43,7.33,7.43,7.41,0.74,1.73,40.25,1.33,7571569500.0,6278602267.0,0.0,0.0,2.36,-1.07
3463,002859,洁美科技,27.6,-0.54,-0.15,28554.0,78800285.14,1.62,27.9,27.45,27.9,27.75,0.84,0.7,50.71,4.06,11893868266.0,11194849607.0,-0.25,-0.25,-17.64,34.44
3464,688249,晶合集成,33.19,-0.54,-0.18,392470.0,1317823974.0,6.47,34.77,32.61,34.69,33.37,1.06,3.3,90.83,3.11,66631968423.0,39436963253.0,0.0,0.21,-4.76,42.81
3465,003028,振邦智能,29.59,-0.54,-0.16,10349.0,30608102.52,2.05,30.02,29.41,29.68,29.75,1.06,1.47,42.33,2.44,4281998490.0,2087225249.0,-0.1,-0.03,-8.81,9.27
3466,601995,中金公司,35.0,-0.54,-0.19,234736.0,824777431.0,1.28,35.4,34.95,35.16,35.19,1.14,0.8,19.3,1.74,168953990380.0,102323985400.0,0.0,-0.03,-4.89,4.45
3467,600319,亚星化学,9.28,-0.54,-0.05,48788.0,44787552.0,3.75,9.35,9.0,9.3,9.33,0.87,1.26,-18.75,8.93,3597943084.0,3597943084.0,-0.32,0.32,11.4,93.33
3468,002545,东方铁塔,18.45,-0.54,-0.1,150810.0,276590782.1,4.53,18.75,17.91,18.55,18.55,1.14,1.33,20.79,2.43,22952945431.0,20851520413.0,0.11,-0.43,31.79,174.15
3469,600333,长春燃气,5.53,-0.54,-0.03,115114.0,63557073.0,1.8,5.58,5.48,5.55,5.56,0.95,1.89,-44.68,1.8,3367939683.0,3367939683.0,0.0,0.0,-5.31,-0.72
3470,002627,三峡旅游,7.42,-0.54,-0.04,123279.0,91339810.0,2.28,7.49,7.32,7.49,7.46,0.74,1.72,46.96,1.73,5376542225.0,5320938147.0,-0.13,0.0,23.46,50.81
3471,920260,中寰股份,10.98,-0.54,-0.06,10937.0,12062721.62,1.63,11.16,10.98,11.06,11.04,1.26,1.11,34.44,2.63,1136979000.0,1085010210.0,-0.09,-0.09,-14.42,9.15
3472,600604,市北高新,5.54,-0.54,-0.03,141425.0,78320678.0,2.33,5.6,5.47,5.57,5.57,0.56,1.0,-41.59,1.67,10378108614.0,7797299614.0,-0.18,0.0,-7.05,16.63
3473,603070,万控智造,12.96,-0.54,-0.07,22366.0,28901407.0,1.61,13.08,12.87,13.01,13.03,1.06,0.57,64.81,2.41,5196960000.0,5124603128.0,0.15,0.15,-5.47,-0.92
3474,600133,东湖高新,9.08,-0.55,-0.05,135744.0,123092533.0,1.86,9.18,9.01,9.14,9.13,0.86,1.27,95.95,1.1,9681458065.0,9681458065.0,0.0,0.0,-1.84,-1.2
3475,688376,美埃科技,57.82,-0.55,-0.32,36998.0,216652364.0,5.68,60.49,57.19,58.02,58.14,0.46,2.74,41.62,4.02,7818770211.0,7818770211.0,0.19,-0.1,13.82,74.21
3476,688549,中巨芯-U,9.12,-0.55,-0.05,123924.0,113117717.0,2.18,9.25,9.05,9.22,9.17,0.87,2.1,400.83,4.42,13472757120.0,5374589280.0,0.0,0.11,-8.06,7.04
3477,002060,广东建工,3.6,-0.55,-0.02,131032.0,47244352.51,1.66,3.65,3.59,3.63,3.62,0.9,0.84,18.15,0.98,13515815671.0,5626132776.0,0.28,0.0,-5.51,2.27
3478,601609,金田股份,10.8,-0.55,-0.06,266181.0,288951991.0,2.21,10.98,10.74,10.89,10.86,0.81,1.54,23.79,1.88,18669292484.0,18669292484.0,0.0,0.0,-12.83,86.53
3479,301004,嘉益股份,52.05,-0.55,-0.29,7238.0,37862214.96,2.01,52.75,51.7,52.42,52.34,1.38,0.53,15.49,4.33,7589214688.0,7072762252.0,-0.19,0.0,-14.35,-34.5
3480,002707,众信旅游,7.19,-0.55,-0.04,181414.0,130400002.11,1.66,7.24,7.12,7.22,7.23,0.66,2.2,79.07,7.62,7065721087.0,5933239948.0,0.0,0.0,-2.31,-2.71
3481,300945,曼卡龙,16.16,-0.55,-0.09,63410.0,102556650.11,2.09,16.36,16.02,16.26,16.25,0.67,2.66,31.08,2.54,4235077525.0,3852554456.0,-0.06,-0.06,-18.26,43.14
3482,301036,双乐股份,34.4,-0.55,-0.19,12049.0,41426496.86,1.1,34.68,34.3,34.45,34.59,0.24,1.71,52.16,2.08,3440000000.0,2422917044.0,0.0,0.12,2.08,-11.79
3483,603282,亚光股份,19.84,-0.55,-0.11,14284.0,28380949.0,2.46,20.1,19.61,19.95,19.95,1.18,2.23,20.13,2.01,2654988800.0,1273419667.0,0.05,-0.35,10.1,37.87
3484,301059,金三江,12.6,-0.55,-0.07,22921.0,28849141.0,1.89,12.72,12.48,12.69,12.67,0.98,1.11,41.02,4.77,2912540400.0,2604886528.0,-0.08,-0.16,11.31,3.87
3485,300538,同益股份,16.08,-0.56,-0.09,44493.0,71560460.0,1.73,16.22,15.94,16.17,16.17,0.63,3.68,299.35,3.04,2925250654.0,1945442788.0,-0.06,-0.06,-1.71,5.58
3486,603566,普莱柯,12.43,-0.56,-0.07,25831.0,32147749.0,1.28,12.55,12.39,12.48,12.5,0.9,0.75,20.53,1.67,4301554053.0,4301554053.0,0.0,-0.08,-8.2,2.14
3487,301118,恒光股份,24.76,-0.56,-0.14,34958.0,86614566.16,1.65,24.99,24.58,24.81,24.9,0.48,3.33,-1236.47,2.04,2728462864.0,2601098984.0,0.04,0.16,-2.17,35.37
3488,600745,闻泰科技,37.28,-0.56,-0.21,342579.0,1280367331.0,3.23,38.1,36.89,37.58,37.49,1.08,2.75,22.99,1.37,46400034516.0,46400034516.0,-0.03,-0.05,-19.79,-3.87
3489,300094,国联水产,3.56,-0.56,-0.02,577990.0,205970173.33,2.79,3.62,3.52,3.6,3.58,0.53,5.23,-3.77,3.9,4016275421.0,3935641940.0,-0.28,-0.28,-2.2,-6.07
3490,600428,中远海特,7.1,-0.56,-0.04,149539.0,106491068.0,1.4,7.18,7.08,7.14,7.14,0.64,0.61,10.99,1.18,19481834805.0,17361527639.0,-0.14,-0.14,6.45,1.14
3491,301336,趣睡科技,51.65,-0.56,-0.29,7105.0,36744371.0,1.89,52.08,51.1,51.94,51.94,0.77,2.33,71.64,2.49,2066000000.0,1571724840.0,-0.02,-0.12,0.23,-3.94
3492,002598,山东章鼓,10.69,-0.56,-0.06,46908.0,50011020.96,2.6,10.81,10.53,10.8,10.75,0.7,1.67,40.38,2.72,3335782836.0,3008632768.0,0.19,0.09,-8.63,14.33
3493,002470,金正大,1.78,-0.56,-0.01,581695.0,103152493.41,2.79,1.8,1.75,1.79,1.79,1.4,1.77,-148.83,2.85,5849129381.0,5848633962.0,0.0,0.0,3.49,-9.18
3494,002101,广东鸿图,12.32,-0.56,-0.07,50610.0,62418849.32,1.45,12.45,12.27,12.43,12.39,0.8,0.76,29.24,1.05,8185115264.0,8158454292.0,-0.16,0.0,-9.01,5.57
3495,300032,金龙机电,5.37,-0.56,-0.03,304215.0,162609604.0,3.7,5.46,5.26,5.46,5.4,1.21,3.79,109.05,6.24,4313020795.0,4313020795.0,0.0,0.0,2.29,19.07
3496,000798,中水渔业,10.58,-0.56,-0.06,180504.0,190107025.53,2.44,10.68,10.42,10.66,10.64,0.43,4.93,54.36,9.45,3870785173.0,3870547123.0,0.0,0.0,35.47,42.78
3497,002483,润邦股份,7.14,-0.56,-0.04,85971.0,61409806.0,1.53,7.2,7.09,7.2,7.18,0.86,0.97,21.18,1.44,6329384469.0,6320690705.0,-0.14,0.0,0.42,45.42
3498,002068,黑猫股份,8.82,-0.56,-0.05,73150.0,64425733.2,2.25,8.92,8.72,8.87,8.87,0.92,1.0,-23.0,2.42,6485744629.0,6482751341.0,0.11,0.0,-21.95,-17.11
3499,300779,惠城环保,130.11,-0.57,-0.74,47469.0,616652013.23,2.93,131.5,127.66,129.08,130.85,0.73,2.95,710.55,19.16,26096238294.0,20925893025.0,0.0,0.0,-25.65,33.45
3500,600356,恒丰纸业,8.78,-0.57,-0.05,45936.0,40351791.0,1.81,8.88,8.72,8.85,8.83,0.44,1.54,13.27,0.98,2622861499.0,2622861499.0,0.11,0.11,-9.48,16.91
3501,000078,海王生物,3.46,-0.57,-0.02,1173318.0,404424456.77,2.87,3.51,3.41,3.5,3.48,0.64,4.47,265.64,5.0,9103686469.0,9087486337.0,0.29,0.0,38.96,35.69
3502,301278,快可电子,33.43,-0.57,-0.19,21803.0,72683396.0,2.62,33.8,32.92,33.69,33.62,0.63,4.24,112.68,2.11,2998943220.0,1718367657.0,0.0,-0.03,-3.1,-2.93
3503,600426,华鲁恒升,31.43,-0.57,-0.18,138638.0,434376493.0,2.4,31.74,30.98,31.5,31.61,0.64,0.65,21.08,2.04,66732804537.0,66614519429.0,0.0,0.06,19.23,49.24
3504,688602,康鹏科技,8.68,-0.57,-0.05,106572.0,92285771.0,2.18,8.78,8.59,8.74,8.73,0.98,4.11,-855.98,1.62,4508175000.0,2253294677.0,0.0,-0.12,0.0,25.62
3505,002454,松芝股份,8.71,-0.57,-0.05,62128.0,54228800.28,1.71,8.82,8.67,8.77,8.76,0.9,0.99,19.29,1.38,5474945736.0,5460989076.0,-0.11,-0.11,2.47,36.09
3506,000062,深圳华强,24.62,-0.57,-0.14,64689.0,159591618.5,1.17,24.86,24.57,24.79,24.76,0.79,0.62,53.49,3.86,25750287508.0,25726108673.0,0.04,0.04,-13.7,12.83
3507,688612,威迈斯,32.97,-0.57,-0.19,17525.0,57889461.0,2.26,33.48,32.73,33.3,33.16,0.58,0.69,24.37,3.96,13820631591.0,8326660244.0,-0.03,-0.3,-19.6,42.23
3508,300953,震裕科技,168.02,-0.57,-0.96,72350.0,1217187443.84,5.54,172.36,163.0,167.0,168.98,1.08,5.8,53.07,6.81,29147728363.0,20961098864.0,0.07,0.07,-10.72,236.71
3509,920634,新威凌,24.23,-0.57,-0.14,14540.0,35904211.01,4.64,25.36,24.23,24.49,24.37,0.53,3.59,76.66,5.46,1548509400.0,980308558.0,-0.04,-0.33,-21.71,61.53
3510,920476,海能技术,20.68,-0.58,-0.12,6859.0,14175883.25,1.78,20.95,20.58,20.95,20.8,0.59,0.85,72.97,4.09,1761518264.0,1665789365.0,0.24,0.1,-17.05,116.54
3511,002024,ST易购,1.7,-0.58,-0.01,164678.0,28009956.0,1.17,1.71,1.69,1.71,1.71,0.92,0.18,161.09,1.25,15750104951.0,15732550241.0,0.0,-0.58,-1.73,-17.48
3512,300267,尔康制药,3.41,-0.58,-0.02,180025.0,61460487.85,1.46,3.44,3.39,3.42,3.43,0.56,1.27,133.29,1.57,7033482607.0,4850356348.0,-0.29,-0.29,0.89,22.66
3513,301560,众捷汽车,34.06,-0.58,-0.2,7318.0,25007184.71,1.49,34.45,33.94,34.3,34.26,0.64,3.01,50.63,4.22,4141696000.0,828339200.0,-0.03,-0.03,-3.02,107.43
3514,600573,惠泉啤酒,11.93,-0.58,-0.07,119307.0,141358988.0,3.25,12.04,11.65,12.0,12.0,0.73,4.77,22.7,2.17,2982500000.0,2982500000.0,0.0,0.34,4.65,6.71
3515,300888,稳健医疗,37.84,-0.58,-0.22,24616.0,93563252.44,1.84,38.49,37.79,38.13,38.06,0.71,0.42,22.58,1.92,22035359935.0,22011443541.0,-0.13,-0.21,-1.2,-8.55
3516,601318,中国平安,68.4,-0.58,-0.4,458069.0,3141993177.0,1.57,69.23,68.15,68.78,68.8,0.63,0.43,6.99,1.26,1238562712458.0,729148451677.0,0.06,-0.01,26.29,36.53
3517,002599,盛通股份,8.54,-0.58,-0.05,484369.0,420875977.55,5.01,8.96,8.53,8.7,8.59,1.87,12.17,393.34,3.67,4549085381.0,3398977525.0,0.12,-0.35,2.89,15.25
3518,920112,巴兰仕,37.76,-0.58,-0.22,2047.0,7737961.58,0.79,38.02,37.72,37.88,37.98,0.75,0.88,19.93,3.67,3203936000.0,875390080.0,0.03,0.03,-2.68,147.12
3519,603111,康尼机电,6.85,-0.58,-0.04,50142.0,34442950.0,1.02,6.92,6.85,6.92,6.89,0.73,0.59,16.99,1.49,5904910103.0,5798591986.0,-0.15,0.0,-14.16,18.31
3520,601702,华峰铝业,20.47,-0.58,-0.12,45034.0,92612609.0,1.7,20.75,20.4,20.57,20.59,0.52,0.45,17.11,3.33,20439921382.0,20439921382.0,0.1,-0.05,20.55,13.6
3521,920185,贝特瑞,32.36,-0.58,-0.19,61441.0,199987420.96,2.33,32.96,32.2,32.72,32.55,0.66,0.55,35.63,2.93,36480678682.0,35892838183.0,-0.03,0.19,-1.94,68.45
3522,300122,智飞生物,18.87,-0.58,-0.11,99329.0,187794790.71,1.37,19.09,18.83,19.06,18.98,1.04,0.7,-28.08,1.54,45170812526.0,26687958900.0,0.0,0.05,-9.1,-28.25
3523,600272,开开实业,13.63,-0.58,-0.08,52932.0,72121810.0,1.97,13.79,13.52,13.79,13.71,0.64,3.31,208.66,4.61,3579946010.0,2180800000.0,0.0,0.07,7.41,-10.21
3524,920802,保丽洁,15.41,-0.58,-0.09,5591.0,8642818.55,2.32,15.66,15.3,15.59,15.5,0.46,2.53,61.85,2.92,1263747749.0,340539318.0,-0.13,-0.45,-13.81,30.26
3525,601668,中国建筑,5.13,-0.58,-0.03,1401278.0,721085588.0,0.78,5.17,5.13,5.16,5.16,1.04,0.34,4.16,0.44,211973602978.0,211973602978.0,0.0,-0.19,-5.87,-10.47
3526,600339,中油工程,3.35,-0.59,-0.02,256840.0,85802185.0,1.48,3.37,3.32,3.37,3.37,0.99,0.46,26.8,0.7,18703544028.0,18703544028.0,0.0,0.3,-1.18,-5.1
3527,301348,蓝箭电子,20.19,-0.59,-0.12,33937.0,68621842.28,2.71,20.6,20.05,20.34,20.31,0.96,2.19,-137.14,3.26,4845600000.0,3132259842.0,0.0,-0.1,-13.79,-5.21
3528,601919,中远海控,15.18,-0.59,-0.09,414446.0,631912146.0,1.57,15.39,15.15,15.26,15.27,0.89,0.33,6.51,1.01,235134522478.0,191418862468.0,0.07,0.0,10.16,9.13
3529,002482,广田集团,1.69,-0.59,-0.01,432537.0,73006911.85,2.35,1.71,1.67,1.7,1.7,1.31,1.16,-49.82,13.21,6339126393.0,6326616064.0,-0.59,-0.59,-3.43,-21.76
3530,300077,国民技术,20.22,-0.59,-0.12,95618.0,193498315.76,1.57,20.45,20.13,20.34,20.34,0.86,1.69,-119.92,12.26,11790821874.0,11451140028.0,-0.1,-0.1,-17.74,-15.18
3531,600567,山鹰国际,1.69,-0.59,-0.01,766063.0,129381726.0,1.76,1.71,1.68,1.7,1.7,0.46,1.21,-27.6,0.65,10659596087.0,10659596087.0,0.0,0.0,-6.11,-13.78
3532,000755,山西高速,5.02,-0.59,-0.03,74722.0,37576506.47,1.58,5.08,5.0,5.08,5.05,1.2,0.51,14.15,1.35,7365897184.0,7365897184.0,0.0,0.0,3.93,3.29
3533,002327,富安娜,6.71,-0.59,-0.04,38717.0,25998883.21,1.19,6.77,6.69,6.75,6.75,1.08,0.79,26.41,1.62,5624627567.0,3276679350.0,-0.15,0.0,-4.42,-18.37
3534,603915,国茂股份,18.41,-0.59,-0.11,96041.0,177006420.0,3.02,18.72,18.16,18.72,18.52,0.66,1.46,48.91,3.28,12088603957.0,12088603957.0,0.11,0.05,8.87,60.37
3535,688107,安路科技,27.18,-0.59,-0.16,30712.0,83588316.0,2.38,27.7,27.05,27.59,27.34,0.7,0.77,-42.73,10.63,10895085795.0,10895085795.0,-0.04,0.04,-15.8,-8.11
3536,301061,匠心家居,94.8,-0.59,-0.56,9267.0,88386292.56,1.97,96.38,94.5,95.57,95.36,0.41,0.64,23.66,5.14,20739149615.0,13777978600.0,-0.19,-0.18,2.7,103.22
3537,002241,歌尔股份,28.73,-0.59,-0.17,1140611.0,3288946346.36,3.98,29.6,28.45,29.53,28.9,1.11,3.63,29.53,2.8,101866378896.0,90168159208.0,0.0,-0.1,-23.08,12.58
3538,688385,复旦微电,73.7,-0.59,-0.44,149115.0,1091828957.0,3.47,74.44,71.87,74.14,74.14,0.62,2.78,137.47,9.8,60539192010.0,39584071010.0,0.14,0.22,10.58,92.38
3539,688371,菲沃泰,18.47,-0.59,-0.11,16836.0,31056393.0,1.94,18.66,18.3,18.66,18.58,0.72,0.5,160.37,3.15,6196174415.0,6196174415.0,0.0,0.0,-26.21,19.01
3540,603980,吉华集团,5.04,-0.59,-0.03,70535.0,35467363.0,1.97,5.09,4.99,5.08,5.07,0.97,1.04,177.18,0.88,3411240134.0,3411240134.0,0.0,0.0,-10.95,17.21
3541,002423,中粮资本,11.7,-0.59,-0.07,113588.0,133410630.12,1.19,11.82,11.68,11.77,11.77,0.66,0.49,19.72,1.21,26958035228.0,26958035228.0,0.09,0.09,-12.62,-11.56
3542,603396,金辰股份,33.55,-0.59,-0.2,33405.0,112181891.0,2.7,34.14,33.23,34.11,33.75,0.54,2.41,69.01,1.79,4647596887.0,4647596887.0,-0.03,0.06,19.44,25.42
3543,600289,ST信通,6.64,-0.6,-0.04,22536.0,14994935.0,0.75,6.69,6.64,6.67,6.68,0.84,0.4,-22.97,3.75,4190185738.0,3757726622.0,0.0,0.0,-1.63,270.95
3544,600113,浙江东日,63.17,-0.6,-0.38,42232.0,265432599.0,3.48,64.23,62.02,63.86,63.55,0.57,1.03,173.68,10.47,26605729612.0,25990106377.0,0.0,-0.03,15.34,357.75
3545,301208,中亦科技,39.68,-0.6,-0.24,49291.0,197101347.42,3.81,40.88,39.36,39.59,39.92,0.61,9.83,110.75,3.1,4761602381.0,1989101261.0,-0.18,-0.25,-5.75,3.47
3546,688051,佳华科技,39.61,-0.6,-0.24,7562.0,30226221.0,2.43,40.49,39.52,40.24,39.85,0.32,0.98,-34.17,4.69,3063199740.0,3063199740.0,-0.15,-0.23,-13.59,90.25
3547,002102,能特科技,3.33,-0.6,-0.02,253578.0,84147156.0,2.39,3.36,3.28,3.35,3.35,0.73,1.17,13.65,2.49,8243837211.0,7235703667.0,0.0,0.0,-12.37,27.1
3548,601992,金隅集团,1.67,-0.6,-0.01,590138.0,98625504.0,1.79,1.69,1.66,1.68,1.68,0.75,0.71,-9.38,0.44,17831877794.0,13918044301.0,0.0,0.0,0.6,-3.47
3549,600307,酒钢宏兴,1.65,-0.6,-0.01,343177.0,56628758.0,1.81,1.67,1.64,1.67,1.66,0.51,0.55,-10.91,1.52,10334539750.0,10334539750.0,0.0,-0.6,1.23,3.77
3550,300275,梅安森,13.31,-0.6,-0.08,97752.0,129812547.3,3.36,13.55,13.1,13.34,13.39,1.03,3.6,77.65,4.34,4099547455.0,3613151939.0,0.08,0.08,5.22,-9.27
3551,688618,三旺通信,26.66,-0.6,-0.16,10510.0,28045239.0,2.57,27.17,26.48,26.83,26.82,0.83,0.96,63.18,3.35,2937548896.0,2933875628.0,0.0,-0.11,3.61,27.87
3552,000713,国投丰乐,6.62,-0.6,-0.04,75298.0,49866999.64,1.2,6.68,6.6,6.66,6.66,1.1,1.23,-33.61,2.13,4064779168.0,4064779168.0,0.0,0.0,-2.93,-5.83
3553,002836,新宏泽,14.98,-0.6,-0.09,94543.0,142820725.52,8.83,15.8,14.47,15.07,15.07,1.14,4.1,64.29,9.14,3451392000.0,3451392000.0,0.0,-0.33,52.7,110.39
3554,601799,星宇股份,123.37,-0.6,-0.74,15024.0,186535360.0,2.14,125.9,123.25,124.5,124.11,1.32,0.53,23.17,3.18,35244269922.0,35244269922.0,-0.06,-0.02,-8.4,-6.53
3555,600728,佳都科技,6.68,-0.6,-0.04,1861375.0,1235328173.0,4.76,6.79,6.47,6.55,6.72,2.32,8.73,56.56,1.81,14245763063.0,14245763063.0,-0.3,-0.45,-9.24,42.74
3556,600903,贵州燃气,6.61,-0.6,-0.04,42356.0,28068354.0,0.9,6.67,6.61,6.65,6.65,0.98,0.37,129.25,2.54,7601562187.0,7601562187.0,-0.15,0.0,-3.08,-14.71
3557,003003,天元股份,13.22,-0.6,-0.08,104063.0,136703846.6,3.46,13.34,12.88,13.23,13.3,0.45,8.83,35.29,1.81,2336238400.0,1557267417.0,0.0,0.0,8.72,40.49
3558,002073,软控股份,8.15,-0.61,-0.05,161310.0,131143901.0,1.59,8.21,8.08,8.19,8.2,0.96,1.59,20.57,1.36,8310770347.0,8265113232.0,0.0,0.25,-9.24,0.49
3559,301067,显盈科技,32.76,-0.61,-0.2,21748.0,71421187.52,2.67,33.29,32.41,33.18,32.96,0.52,3.41,-2164.34,3.84,3185451360.0,2091034764.0,0.12,-0.09,-2.12,3.64
3560,300601,康泰生物,14.77,-0.61,-0.09,65922.0,97548184.53,1.35,14.94,14.74,14.91,14.86,0.99,0.73,251.7,1.81,16497045761.0,13298852243.0,0.0,0.0,-12.03,-13.42
3561,688389,普门科技,12.98,-0.61,-0.08,21223.0,27585914.0,1.0,13.09,12.96,13.06,13.06,1.07,0.5,25.58,2.65,5561744775.0,5561744775.0,0.0,-0.08,-6.08,-11.16
3562,301393,昊帆生物,50.69,-0.61,-0.31,3404.0,17303249.07,1.45,51.3,50.56,51.03,51.0,0.58,0.81,41.37,2.33,5474520000.0,2134291045.0,0.14,-0.16,-2.07,28.3
3563,600867,通化东宝,8.17,-0.61,-0.05,152168.0,124694531.0,1.09,8.25,8.16,8.19,8.22,1.07,0.78,9.98,2.24,16001294913.0,16001294913.0,0.0,-0.24,-1.45,4.61
3564,300358,楚天科技,9.79,-0.61,-0.06,158626.0,155695842.53,1.83,9.93,9.75,9.88,9.85,0.6,2.26,62.16,1.31,7000756358.0,6865730642.0,-0.1,0.1,11.25,42.71
3565,603611,诺力股份,24.45,-0.61,-0.15,28260.0,68925880.0,2.11,24.76,24.24,24.74,24.6,0.62,1.1,11.92,2.01,6298339340.0,6298339340.0,0.08,0.08,-0.41,43.4
3566,001287,中电港,22.66,-0.61,-0.14,116066.0,263234961.62,2.19,22.95,22.45,22.88,22.8,0.52,2.65,50.14,3.2,17219336198.0,9911359325.0,-0.04,-0.13,2.39,12.18
3567,600644,乐山电力,9.75,-0.61,-0.06,97646.0,95259095.0,1.63,9.86,9.7,9.8,9.81,0.85,1.69,58.06,2.67,5638627976.0,5638627976.0,-0.1,-0.1,-9.72,59.31
3568,002323,雅博股份,1.64,-0.61,-0.01,336068.0,55026235.76,2.42,1.66,1.62,1.65,1.65,0.84,1.58,-43.25,9.95,3478202433.0,3477426355.0,-0.61,-0.61,-4.09,1.23
3569,300555,ST路通,14.66,-0.61,-0.09,39956.0,58589429.0,3.05,14.93,14.48,14.6,14.75,0.55,2.02,-60.63,6.17,2932000000.0,2902458092.0,-0.34,-0.41,42.05,68.7
3570,300595,欧普康视,14.69,-0.61,-0.09,59972.0,88419031.9,1.69,14.92,14.67,14.83,14.78,1.05,0.9,22.31,2.66,13151797217.0,9820188024.0,-0.07,-0.07,-14.04,-21.32
3571,000825,太钢不锈,4.89,-0.61,-0.03,859762.0,418049969.76,2.44,4.93,4.81,4.9,4.92,0.61,1.51,36.78,0.84,27854651722.0,27854651722.0,-0.2,-0.2,22.25,40.52
3572,301356,天振股份,21.19,-0.61,-0.13,15954.0,33602749.7,3.0,21.5,20.86,21.24,21.32,0.72,2.91,40.27,1.53,4577040000.0,1161423900.0,-0.19,-0.09,-13.05,34.45
3573,920627,力王股份,21.29,-0.61,-0.13,5798.0,12352339.21,1.45,21.52,21.21,21.34,21.42,0.5,1.24,102.51,4.46,2010840500.0,996105875.0,0.0,0.0,-23.96,11.47
3574,002714,牧原股份,50.58,-0.61,-0.31,266630.0,1342276139.2,1.47,50.77,50.02,50.5,50.89,0.66,0.7,14.02,3.64,276306964464.0,192739909212.0,0.02,0.0,-2.88,36.85
3575,300770,新媒股份,42.41,-0.61,-0.26,27252.0,115825763.68,1.24,42.75,42.22,42.61,42.67,1.1,1.2,14.16,2.82,9662634644.0,9662634644.0,-0.28,-0.33,-6.79,12.94
3576,000001,平安银行,11.41,-0.61,-0.07,590620.0,675457357.45,0.78,11.49,11.4,11.48,11.48,1.09,0.3,4.33,0.49,221421526639.0,221417903451.0,0.0,0.0,2.79,2.79
3577,920779,武汉蓝电,33.84,-0.62,-0.21,3949.0,13412335.99,1.91,34.49,33.84,34.0,34.05,0.91,1.97,51.62,5.8,2709728525.0,677923556.0,-0.15,-0.15,-19.26,49.87
3578,300745,欣锐科技,25.76,-0.62,-0.16,38756.0,99834081.0,3.01,26.18,25.4,26.1,25.92,0.46,2.74,-51.71,1.92,4317746712.0,3641418196.0,-0.04,0.08,14.54,61.81
3579,603233,大参林,17.62,-0.62,-0.11,33985.0,60073453.0,1.52,17.82,17.55,17.73,17.73,0.75,0.3,13.92,2.85,20066499910.0,20066499910.0,-0.06,-0.06,9.1,22.28
3580,601788,光大证券,17.55,-0.62,-0.11,224075.0,396009427.0,1.47,17.81,17.55,17.69,17.66,0.74,0.57,22.66,1.36,80919323064.0,68562564624.0,-0.11,-0.11,-6.2,-1.9
